L1 seg.code,L1 seg.description,L2 seg.code,L2 seg.description,L3 seg.code,L3 seg.description,Buyers' name
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3014,COMPOSTING EQUIPMENTS,301412,COMPOSTING EQUIPMENT - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3014,COMPOSTING EQUIPMENTS,301499,COMPOSTING EQUIPMENT,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3015,WEIGHTING EQUIPMENTS,301510,WEIGHBRIDGE - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3015,WEIGHTING EQUIPMENTS,301511,WEIGHBRIDGE - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3015,WEIGHTING EQUIPMENTS,301512,WEIGHBRIDGE - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3015,WEIGHTING EQUIPMENTS,301599,WEIGHTING EQUIPMENTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301610,NOZZLE - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301611,NOZZLE - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301612,NOZZLE - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301613,FLOOR - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301614,FLOOR - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301615,FLOOR - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301616,"SCREEN, TAMIS - NEW MATERIAL",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301617,"SCREEN, TAMIS - SPARE PARTS AND ACCESSORIES",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301618,"SCREEN, TAMIS - MAINTENANCE AND SERVICE",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301619,PREFILTER - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301620,PREFILTER - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301621,PREFILTER - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301622,"OPEN FILTER (BIOGICAL, SAND FILTERS) - NEW MATERIAL",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301623,"OPEN FILTER (BIOGICAL, SAND FILTERS) - SPARE PARTS AND ACCESSORIES",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301624,"OPEN FILTER (BIOGICAL, SAND FILTERS) - MAINTENANCE AND SERVICE",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301625,"CLOSED FILTER (BIOGICAL, SAND FILTERS) - NEW MATERIAL",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301626,"CLOSED FILTER (BIOGICAL, SAND FILTERS) - SPARE PARTS AND ACCESSORIES",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301627,"CLOSED FILTER (BIOGICAL, SAND FILTERS) - MAINTENANCE AND SERVICE",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301628,DUST COLLECTOR FILTER - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301629,DUST COLLECTOR FILTER - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301630,DUST COLLECTOR FILTER - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301631,CARTRIDGE FILTER,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301632,METALLIC FILTER - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301633,METALLIC FILTER - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301634,POLYESTER FILTER - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301635,POLYESTER FILTER - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3016,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,301699,FILTRATION AND SCREENING AND PICK OVER EQUIPMENTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301710,OVERHEAD-TRAVELLING CRANE DOUBLE GIRDER - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301711,OVERHEAD - TRAVELLING CRANE MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301712,HOIST - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301713,HOIST MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301714,LIFTING DAVIT NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301715,LIFTING DAVIT MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301716,GANTRY - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301717,GANTRY MAINTEACE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301718,GRABBING ARM NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301719,GRABBING ARM MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301720,HYDRAULIC CRANE - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301721,HYDRAULIC CRANE MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301722,PORTABLE CRANE - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301723,PORTABLE CRANE MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301726,BASE PLATE - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3017,LIFTING EQUIPMENTS,301799,LIFTING EQUIPMENTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301810,VERTICAL MECHANICAL SCREEN - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301811,ROTATING MECHANICAL SCREEN - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301812,MECHANICAL SCREEN ALL TYPES - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301813,MECHANICAL SCREEN ALL TYPES - SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301814,MECHANICAL SCREEN MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301815,COMPACTOR - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301816,COMPACTOR SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301817,COMPACTOR MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301818,GREASE AND SAND SEPARATOR - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301819,GREASE AND SAND SEPARATOR SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301820,GREASE AND SAND SEPARATOR MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301821,CLASSIFER - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301822,CLASSIFER - SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301823,CLASSIFER - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301824,CRUSHER - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301825,CRUSHER - SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301826,CRUSCHER - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3018,PRETREATMENT EQUIPMENTS (water process),301899,PRETREATMENT EQUIPMENTS (water process),Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301910,HEAT EXCHANGERS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301911,HEAT EXCHANGERS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301912,HEAT EXCHANGERS - MAINTENANCE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301913,TUBULAR HEAT EXCHANGER - NEW MATERIALS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301914,TUBULAR HEAT EXCHANGER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301915,TUBULAR HEAT EXCHANGER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301916,AIR CONDITIONER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301917,AIR CONDITIONER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301918,AIR CONDITIONER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301919,AIR TREATMENT UNIT - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301920,AIR TREATMENT UNIT - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301921,AIR TREATMENT UNIT - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301922,COOLING UNIT - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301923,COOLING UNIT - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301924,COOLING UNIT - MAINTENANCE AND SERVICE,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301925,THERMOSCREW - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301926,THERMOSCREW - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301927,THERMOSCREW - MAINTENANCE AND SERVICE,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301928,ELECTRICAL HEAT TRACING - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301929,ELECTRICAL HEAT TRACING - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301930,ELECTRICAL HEAT TRACING - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301931,HEATING ELEMENT [RESISTOR] - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301932,HEATING ELEMENT [RESISTOR] - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301933,HEATING ELEMENT [RESISTOR] - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301934,SPIRAL HEAT EXCHANGER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301935,SPIRAL HEAT EXCHANGER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301936,SPIRAL HEAT EXCHANGER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301937,DESHUMIDIFIER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301938,DESHUMIDIFIER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301939,DESHUMIDIFIER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3019,HEAT EXCHANGERS EXCL. HVAC,301999,HEAT EXCHANGERS EXCL. HVAC,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302010,GAS MOTOR - NEW MATERIAL,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302011,GAS MOTOR - SPARE PARTS AND ACCESSORIES,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302012,GAS MOTOR - MAINTENANCE AND SERVICE,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302013,DIESEL MOTOR - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302014,DIESEL MOTOR - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302015,DIESEL MOTOR - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302016,ELECTRICAL MOTOR - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302017,ELECTRICAL MOTOR - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302018,ELECTRICAL MOTOR - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302019,OTHER TECHNOLOGY - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302020,OTHER TECHNOLOGY - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302021,OTHER TECHNOLOGY - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3020,MOTOR,302099,MOTOR,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3021,GEAR MOTOR,302110,GEAR MOTOR - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3021,GEAR MOTOR,302111,GEAR MOTOR - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3021,GEAR MOTOR,302112,GEAR MOTOR - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3021,GEAR MOTOR,302199,GEAR MOTOR,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3022,DRIVE UNIT,302210,DRIVE UNIT - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3022,DRIVE UNIT,302211,DRIVE UNIT - SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3022,DRIVE UNIT,302212,DRIVE UNIT - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3022,DRIVE UNIT,302299,DRIVE UNIT,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302310,SEWAGE SUBMERSIBLE PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302311,SEWAGE SUBMERSIBLE PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302312,SEWAGE SUBMERSIBLE PUMPS - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302313,OTHER SEWAGE PUMPS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302314,SUBMERSIBLE SLOW MIXER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302315,SUBMERSIBLE SLOW MIXER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302316,SUBMERSIBLE SLOW MIXER MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302317,SUBMERSIBLE RAPID MIXER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302318,SUBMERSIBLE RAPID MIXER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302319,SUBMERSIBLE RAPID MIXER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302320,SUBMERSIBLE VERTICAL MIXER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302321,SUBMERSIBLE VERTICAL MIXER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302322,SUBMERSIBLE VERTICAL MIXER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302323,WASTE WATER AND MIXERS RENTING,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302324,LIFTING SCREW,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3023,WASTE WATER PUMPS AND MIXERS,302399,WASTE WATER PUMPS AND MIXERS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302410,CENTRIFUGAL PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302411,CENTRIFUGAL PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302412,CENTRIFUGAL PUMPS - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302413,WELL SUBMERSIBLE PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302414,WELL SUBMERSIBLE PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302415,WELL SUBMERSIBLE PUMPS - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302416,HIGH PRESSURE PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302417,HIGH PRESSURE PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302418,HIGH PRESSURE PUMPS - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302419,LARGE INTAKE PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302420,LARGE INTAKE PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302421,LARGE INTAKE PUMPS - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302422,WATER BOOSTER SET - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302423,WATER BOOSTER SET - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302424,WATER BOOSTER SET - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302425,CLEAR WATER PUMPS RENTING,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3024,CLEAR WATER PUMPS,302499,CLEAR WATER PUMPS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3025,SLUDGE PUMPS,302510,ECCENTRIC ROTOR PUMPS - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3025,SLUDGE PUMPS,302511,ECCENTRIC ROTOR PUMPS - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3025,SLUDGE PUMPS,302512,ECCENTRIC ROTOR PUMPS - MAINTENANCE AND SERVICE,Tom
